id,EAP,HPL,MWS
id00935,0.017907472716746177,0.04557962417861258,0.9365129031046413
id00110,0.8979320410522811,0.005932577866883705,0.09613538108083518
id17476,0.8432483067578661,0.09034569922926464,0.06640599401286926
id15170,0.9261162415536711,0.05509948356916795,0.01878427487716093
id13397,0.09167990855236136,0.01915133343566653,0.8891687580119721
id24283,0.8770679624529889,0.045273959088468464,0.07765807845854267
id15234,0.9262734180769208,0.05139693255701362,0.02232964936606568
id16884,0.7273635595990127,0.23665303012474428,0.03598341027624294
id07831,0.8053262337553497,0.12140961973719372,0.07326414650745655
id16038,0.9104493484141077,0.0671877939928969,0.022362857592995375
id03629,0.9402585551900348,0.020276922766355364,0.039464522043609805
id21019,0.9115048878522126,0.05465879430324979,0.033836317844537514
id21835,0.25094112290590104,0.03600639209223723,0.7130524850018617
id04480,0.03897369365013498,0.9473860437055881,0.013640262644276889
id20838,0.6553997476943388,0.3282302015726174,0.016370050733043796
id24195,0.31414386024884783,0.329756029723509,0.35610011002764314
id05448,0.9288226039091112,0.0391916290941574,0.03198576699673145
id15957,0.08580422539782726,0.8967397579532809,0.017456016648891747
id19956,0.053814271836020874,0.01831364227737631,0.9278720858866029
id15104,0.03775592866038323,0.027089864946013908,0.9351542063936028
id17559,0.830651198250705,0.14188306660959507,0.027465735139700007
id16839,0.061034787588734714,0.13448951124853592,0.8044757011627294
id14493,0.9012103834130356,0.03920231608892811,0.05958730049803622
id08833,0.8961318605203566,0.05528091808189385,0.048587221397749444
id15723,0.1315420206367008,0.01354853371185456,0.8549094456514447
id02716,0.9573577172654988,0.009539170577156938,0.033103112157344246
id06689,0.027962867105484793,0.9536134302032698,0.018423702691245474
id18837,0.3117842369828979,0.15369834872918187,0.5345174142879202
id04466,0.9503184729953116,0.005420990967959896,0.04426053603672844
id00686,0.3135876759499588,0.13540687305888055,0.5510054509911607
id09010,0.03095915695688277,0.9534772130085265,0.015563630034590827
id23353,0.9500738489769973,0.018489820656561618,0.03143633036644109
id00066,0.9289194435989618,0.03805074257997097,0.0330298138210671
id15724,0.04978202490333262,0.9262191086340044,0.023998866462663103
id23486,0.07720841267560857,0.01268058096762091,0.9101110063567704
id22258,0.041486393449599056,0.02313410745694228,0.9353794990934586
id02292,0.9299754673950335,0.04351304145540353,0.02651149114956309
id16356,0.2327220443444658,0.16700000780131527,0.600277947854219
id00235,0.9324388802465997,0.013957855807147283,0.0536032639462531
id25522,0.07332725174767589,0.01334904208531461,0.9133237061670095
id04204,0.03567772610056851,0.9383735496454382,0.02594872425399347
id22016,0.8757073762458798,0.030962808798387628,0.0933298149557326
id06480,0.023197980027724465,0.9456729452816295,0.03112907469064603
id08718,0.07263108905372768,0.015811315223024286,0.911557595723248
id05251,0.010041655623045464,0.9709414146807197,0.019016929696234964
id03359,0.9591357905554178,0.015109409251313977,0.025754800193268316
id16117,0.03970100396448518,0.037305518663806214,0.9229934773717087
id17000,0.015137194983471521,0.9615548309818208,0.02330797403470763
id01730,0.011557375092693762,0.9738935442734727,0.01454908063383343
id00630,0.8579752847992728,0.12077022519103593,0.021254490009691176
id18175,0.08597868223017495,0.0200312422560299,0.8939900755137952
id00907,0.9207556271633545,0.04884198456146014,0.030402388275185287
id18251,0.013475165111910097,0.971060013562463,0.015464821325627088
id25861,0.45342948064822824,0.4709707525768926,0.07559976677487908
id00398,0.8618338826050952,0.10805034002374649,0.030115777371158295
id27573,0.9572139186279853,0.026352599454069387,0.01643348191794525
id10022,0.03479910656916232,0.9086048326794351,0.05659606075140262
id15901,0.37227231456066456,0.001751072722335088,0.6259766127170003
id00451,0.056997604352726494,0.08871099764167957,0.854291398005594
id23129,0.03478630342679083,0.9535759602423632,0.011637736330846027
id26498,0.045819783972813284,0.9296038661863174,0.024576349840869444
id14741,0.26361208660325075,0.6764541419262161,0.05993377147053316
id18453,0.11341135991809187,0.034648834162669305,0.8519398059192388
id08309,0.9170962489304476,0.05030344374233724,0.03260030732721513
id00320,0.9765499526050916,0.00889595680628473,0.014554090588623692
id07688,0.10366630021853283,0.012174277964828239,0.8841594218166389
id01556,0.030801725679310967,0.024870500319273726,0.9443277740014152
id00178,0.2780028264372047,0.0654208211356965,0.6565763524270989
id18902,0.038320882034403245,0.01869727308432637,0.9429818448812705
id27002,0.926387697516063,0.047068853263798394,0.026543449220138675
id21418,0.9712350638593,0.012562344703127684,0.01620259143757234
id23018,0.05604709917363471,0.04325061107578692,0.9007022897505784
id07032,0.08599604996619939,0.018024179535864042,0.8959797704979365
id16195,0.6869176885372226,0.028406906322351346,0.2846754051404261
id11202,0.07856178527084902,0.9063545417995413,0.015083672929609533
id09578,0.8597542267462945,0.0227154513201552,0.11753032193355016
id26984,0.9181721573600067,0.02482601006808231,0.05700183257191095
id19856,0.021129335057460834,0.9621635263803825,0.01670713856215666
id12086,0.15121861790972072,0.026468295193918016,0.8223130868963613
id12052,0.07798174827210172,0.023231333688797137,0.898786918039101
id17728,0.027696285862614075,0.008843603201275233,0.9634601109361107
id24608,0.26074833685776344,0.012507581964903846,0.7267440811773327
id21097,0.05531553859686752,0.04727321501403846,0.8974112463890941
id20179,0.012825339389739744,0.011957523503605358,0.9752171371066548
id15144,0.5474075300222737,0.29249353289925045,0.16009893707847597
id00206,0.9657746089651331,0.008614397399889673,0.025610993634977267
id22285,0.041564662009412404,0.025076952950605923,0.9333583850399818
id06417,0.056067876299834625,0.8418250727383781,0.10210705096178714
id00215,0.08272649181808066,0.9023958056242258,0.014877702557693547
id04201,0.4122543178207049,0.01837105521934959,0.5693746269599455
id21771,0.9457698443950874,0.03206328088423759,0.022166874720675033
id12451,0.07827705088103983,0.10166731709994672,0.8200556320190134
id14250,0.04201603635767026,0.9177817918915391,0.04020217175079071
id03433,0.2419037199456406,0.7400189675272513,0.018077312527108105
id03303,0.0873198318289449,0.011973574869966775,0.9007065933010883
id25901,0.1394798776388159,0.6387342475827464,0.22178587477843772
id06945,0.16038144479187405,0.035813171589819906,0.8038053836183061
id05664,0.6304735292099418,0.3239738694785106,0.045552601311547564
id05741,0.9810354120157143,0.0035036843044974953,0.015460903679788278
id10652,0.9440562473140097,0.023665532791820994,0.03227821989416926
id16300,0.9737055687927284,0.0066704780722983996,0.019623953134973202
id12319,0.9092926853312362,0.046028207230415646,0.04467910743834818
id07500,0.012328795272398827,0.9726369319658393,0.015034272761761619
id12478,0.8564424881963735,0.09930092760367021,0.04425658419995639
id03076,0.09997316777934863,0.019698670528854677,0.8803281616917967
id00969,0.41631389756294773,0.5201412108650035,0.0635448915720487
id23636,0.048261339140395085,0.9317928667535391,0.019945794106065826
id09791,0.04009065660214106,0.0695108283481568,0.890398515049702
id05680,0.02464387492431,0.4644512424715134,0.5109048826041767
id03672,0.031061798356477474,0.5100660437739847,0.4588721578695379
id04286,0.02122373703228181,0.9444202634507901,0.03435599951692806
id23883,0.012077055306898028,0.22218833703597418,0.7657346076571278
id11914,0.07579774731110916,0.0289368652349805,0.8952653874539104
id20974,0.015639134936634918,0.9592610265027771,0.025099838560588044
id26125,0.07990878841419512,0.008875269586002734,0.9112159419998022
id15543,0.1431553232786389,0.018884716605834517,0.8379599601155266
id19471,0.9201063203719034,0.03748038879257281,0.042413290835523844
id11503,0.872927960936007,0.0828498831004601,0.04422215596353287
id09321,0.04952255522986196,0.9194103203093489,0.031067124460789162
id25560,0.05609228873735997,0.004946891719376073,0.938960819543264
id06726,0.8379901067490357,0.04889120025708092,0.11311869299388336
id05709,0.8839531310801951,0.025283825171108883,0.0907630437486959
id09788,0.06373251131636724,0.6198653475666496,0.31640214111698317
id05289,0.9633652518197114,0.004627874786133679,0.03200687339415485
id11815,0.03557025683627998,0.9453825097915688,0.019047233372151324
id22422,0.8727513735770809,0.07393109488588082,0.05331753153703823
id25954,0.8935247737386967,0.07422687288620934,0.03224835337509394
id13601,0.8928610150990615,0.052200467403117005,0.05493851749782156
id05677,0.8731608551716501,0.010215385352357005,0.11662375947599285
id10498,0.04883448103296437,0.9383032498283423,0.012862269138693424
id02665,0.33122161660585037,0.6454136182252438,0.0233647651689058
id10114,0.04643324682094921,0.37501070463866176,0.5785560485403891
id26314,0.7810390928359195,0.19356927850072278,0.025391628663357584
id21240,0.4987836134289756,0.10518126232469485,0.3960351242463295
id15569,0.9195804003577435,0.027331871340317858,0.053087728301938766
id25928,0.08594253230016251,0.02184073392930633,0.8922167337705312
id22706,0.01814587954155703,0.9565379073290211,0.025316213129421877
id20877,0.00947301965682251,0.9600316233022541,0.030495357040923432
id04318,0.722791311473998,0.027624687975969883,0.24958400055003196
id18299,0.04789782305642504,0.911401744698822,0.040700432244752824
id08126,0.008880778819766979,0.050274696746168766,0.9408445244340643
id14293,0.5648116071403171,0.01620509580997869,0.41898329704970405
id12759,0.9689900804636297,0.01621941990105914,0.01479049963531111
id11983,0.2972320269756271,0.05426594596170459,0.6485020270626682
id05580,0.02678695350279063,0.9471211829349143,0.026091863562295148
id25846,0.39341113481846424,0.30337338091003657,0.3032154842714992
id01939,0.8802010005057513,0.045616041111847194,0.07418295838240144
id26327,0.0510673791878437,0.9043237579593397,0.04460886285281653
id11068,0.03192480471723161,0.010382388930870751,0.9576928063518977
id08404,0.9733371141549647,0.009785258092575529,0.01687762775245969
id27189,0.22562272556851554,0.7569258293853655,0.017451445046118983
id15119,0.02764453546012485,0.924183833576693,0.04817163096318215
id26525,0.9489690196672006,0.028862291027705128,0.022168689305094455
id03618,0.9213055414727067,0.052733889046580565,0.02596056948071278
id27220,0.9559537376974457,0.02064557236792386,0.023400689934630403
id18777,0.0634841874198364,0.010906516560978139,0.9256092960191855
id20213,0.9478955200019559,0.024169179006043342,0.0279353009920008
id20403,0.9681785213836527,0.0064454651467296216,0.025376013469617775
id03777,0.04160791495833444,0.02195048180438351,0.9364416032372821
id10595,0.027290138623087754,0.9582446343719743,0.01446522700493808
id13816,0.47535289149700183,0.03134584600739621,0.4933012624956019
id05667,0.026546545533810948,0.04920648029091118,0.9242469741752779
id24629,0.5084369202476113,0.021319298305188777,0.4702437814471998
id20398,0.5446195235274597,0.039862773269680324,0.41551770320285997
id14108,0.040017882680568904,0.006780690669348023,0.953201426650083
id06196,0.019853560817575847,0.9621429039530197,0.018003535229404264
id02800,0.6011673404950226,0.38172518350365847,0.017107476001318896
id18732,0.03127652151419284,0.941877207186223,0.026846271299584175
id11915,0.052226481199670514,0.863322416910398,0.08445110188993153
id09739,0.9439834591574942,0.01776162693275654,0.03825491390974919
id24672,0.9518870535266437,0.020017882021221827,0.028095064452134413
id00414,0.009540138999723648,0.016104980831267282,0.9743548801690092
id16307,0.9600576111462444,0.013979533320158652,0.0259628555335969
id14043,0.08325493036723931,0.026667463383835088,0.8900776062489257
id00517,0.03146063056696059,0.005044947101033758,0.9634944223320057
id09744,0.9191274657907439,0.05591287887325441,0.024959655336001686
id19257,0.9150116606627245,0.02776674990501417,0.05722158943226124
id15437,0.8547406293436651,0.10293469957879434,0.04232467107754048
id16352,0.03015455600327476,0.02220565285376529,0.9476397911429599
id18849,0.8967968690216525,0.024415041731899078,0.07878808924644853
id19434,0.007055301682247559,0.9700032326020323,0.022941465715720127
id17928,0.035158888721704466,0.02407083011544509,0.9407702811628506
id16896,0.05077619490699123,0.03772766914541605,0.9114961359475926
id02135,0.21387831946466246,0.3404837066137911,0.44563797392154636
id15075,0.9665034956838714,0.010902628336984486,0.022593875979144213
id27486,0.00917258783883422,0.9751117994543703,0.015715612706795327
id19422,0.9271540888784126,0.040152178909334604,0.03269373221225273
id09603,0.036499134094361826,0.9300248212948733,0.033476044610764956
id02133,0.05471333643275105,0.9263293057716426,0.01895735779560631
id03441,0.34592860538547116,0.013654394120905244,0.6404170004936236
id02398,0.01497658971225502,0.9700906951928344,0.014932715094910573
id05152,0.18023827279432758,0.0807207030547355,0.739041024150937
id17838,0.13712595401346703,0.008717151430393961,0.8541568945561391
id25060,0.9385839150154411,0.03151097655487015,0.029905108429688767
id09998,0.06162854408390621,0.015201059334046103,0.9231703965820476
id01828,0.05187314134446875,0.9318649232270911,0.016261935428440125
id25377,0.30796857329918403,0.03716583838380057,0.6548655883170154
id22175,0.048062524766910475,0.932594456764364,0.019343018468725603
id02974,0.04254738696566216,0.047408854571877615,0.9100437584624602
id26955,0.9481391744172126,0.031084911943539666,0.020775913639247655
id21091,0.9084512580290309,0.01867884739140544,0.07286989457956362
id12802,0.7387054955029496,0.2496401388619777,0.011654365635072503
id07432,0.01323708829312879,0.9769484138664275,0.009814497840443626
id18749,0.044267312667863525,0.91801905241425,0.03771363491788643
id15030,0.014072047607992254,0.01182521656383324,0.9741027358281745
id17155,0.014874137250854418,0.9579240342756972,0.027201828473448392
id08128,0.015404935497837306,0.9560870377104017,0.028508026791760937
id25706,0.01610660259180528,0.9607032176452123,0.02319017976298266
id15645,0.9310876178679496,0.046090280792893824,0.02282210133915641
id04943,0.9129627394827002,0.025542673389246245,0.06149458712805342
id27566,0.011578504990760933,0.012249107363436137,0.9761723876458028
id11765,0.3131301117131751,0.08964329768513842,0.5972265906016865
id13783,0.5653431952222453,0.3190547300862997,0.11560207469145505
id00492,0.013669978515141078,0.03643827336058666,0.9498917481242724
id27636,0.09743963396073102,0.005736152196761348,0.8968242138425077
id04273,0.8793367787061318,0.09077788191595851,0.029885339377909683
id02537,0.18414866353783396,0.023505760640631843,0.7923455758215343
id24349,0.9400380484334779,0.0400022704477496,0.019959681118772412
id00023,0.01747310657050287,0.9647261516459761,0.01780074178352091
id23025,0.16312925933512318,0.8190376011187255,0.017833139546151403
id08722,0.9265309452418695,0.03302782061578769,0.04044123414234275
id02420,0.9417743737315051,0.030725520052894358,0.027500106215600638
id10811,0.9162034195082994,0.06417940497511619,0.019617175516584418
id04019,0.02943734719512532,0.009261067476949356,0.9613015853279252
id18334,0.9528618881936074,0.02949227205936284,0.01764583974702986
id16781,0.509296751986248,0.4636134475505788,0.027089800463173254
id08773,0.8151612292931186,0.16704599437548523,0.017792776331396157
id19214,0.9341028612651533,0.03275776407627336,0.0331393746585733
id09589,0.026857842296122883,0.9605250877461103,0.0126170699577666
id24246,0.9095384603518665,0.037024811086661565,0.05343672856147197
id23577,0.9382994558657751,0.03846648173769914,0.023234062396525892
id09305,0.8908534270853712,0.011852362741274576,0.09729421017335413
id16460,0.07556683246618627,0.021071506158552213,0.9033616613752615
id21115,0.9035627844983553,0.04128592653801398,0.055151288963630835
id25996,0.08691345361743778,0.5241835048461867,0.38890304153637545
id02551,0.04916465873977711,0.005605435400352098,0.9452299058598708
id19352,0.021608322605547334,0.01011288361152653,0.9682787937829261
id03806,0.07016453225296546,0.019147964337868577,0.910687503409166
id26544,0.9256786666228122,0.01596119290833666,0.05836014046885115
id18761,0.9418347920766098,0.01964633292172077,0.038518875001669346
id24148,0.03423786305182461,0.9225252978536729,0.043236839094502565
id16095,0.04403493065283407,0.9339697014071215,0.02199536794004441
id18442,0.9341474056719041,0.017738205874303057,0.04811438845379289
id22596,0.021370419295419236,0.014194343168777232,0.9644352375358034
id23002,0.1137873853578926,0.009176403804511579,0.8770362108375959
id04797,0.9671307094759164,0.018444412526593266,0.014424877997490412
id06610,0.06638572270422459,0.021772455460361242,0.9118418218354143
id16173,0.5120008236699287,0.4410307893565006,0.04696838697357066
id18292,0.05445370468979743,0.03395411164987095,0.9115921836603316
id27328,0.9537232733814979,0.024289788442406934,0.021986938176095205
id01695,0.015215913338272952,0.9576160632898372,0.02716802337188992
id05761,0.5065357487833564,0.048857045876198345,0.4446072053404452
id16354,0.9472037747035921,0.03271214061289774,0.020084084683510087
id12207,0.09333322131209104,0.6513456575238601,0.2553211211640489
id05665,0.04972995065226832,0.0232986418005443,0.9269714075471874
id01911,0.9279923067848754,0.049075178941637446,0.022932514273487276
id19153,0.13481126831581353,0.008609124072199452,0.8565796076119869
id10295,0.2950924332581399,0.6627932317518817,0.04211433498997844
id23038,0.8513186783259549,0.11004992062751111,0.038631401046533974
id23783,0.15369188618679933,0.8110267614404569,0.03528135237274371
id27879,0.9667154362235902,0.01799916852797658,0.01528539524843323
id19190,0.03089454014178045,0.9497717343931429,0.019333725465076605
id05065,0.9429215217198307,0.034805778520256625,0.02227269975991282
id21296,0.045345057854199115,0.9263612962771295,0.028293645868671554
id13262,0.29989961229183526,0.07921984121442154,0.6208805464937432
id10333,0.953830253656628,0.0265294360980018,0.01964031024537025
id16677,0.011921699247728146,0.9104872026583651,0.07759109809390675
id01392,0.37188797741482893,0.034735537251501886,0.5933764853336693
id27874,0.8799407363823694,0.07952736593743867,0.04053189768019187
id02294,0.04828891080121403,0.9333596468191648,0.018351442379621177
id18298,0.0530265165649113,0.020270635920515603,0.9267028475145731
id06997,0.9687529598303131,0.009164995100532095,0.022082045069154805
id05243,0.12726887651177057,0.36593859012371427,0.5067925333645151
id00860,0.07950256251334084,0.8331833716106414,0.08731406587601771
id26681,0.9608422424146791,0.003556796146689831,0.035600961438631194
id06020,0.15682785008496974,0.0013287798978408392,0.8418433700171895
id27683,0.9191772759827548,0.025230000086963206,0.05559272393028189
id17655,0.014718379354823806,0.9693540039133309,0.015927616731845232
id08817,0.04876226033865933,0.018753615911893357,0.9324841237494472
id11512,0.03505500307376266,0.02443786468286531,0.940507132243372
id00478,0.0727868863830894,0.025085338581183336,0.9021277750357274
