id,EAP,HPL,MWS
id14660,0.2770662630114026,0.6540299040074166,0.06890383298118055
id11028,0.005462126683544482,0.001778671316103992,0.9927592020003516
id14180,0.8922506019918901,0.06536713258096727,0.042382265427142345
id25860,0.9939871799140538,0.0013942773830608046,0.004618542702885426
id11910,0.7332041213267456,0.04165134295059478,0.2251445357226596
id08065,0.14224667356456122,0.028071026529535144,0.8296822999059036
id22674,0.019927133017975183,0.002413901043337137,0.977658965938688
id25018,0.0904982575037701,0.016762210782165252,0.8927395317140645
id10892,0.013366048746508182,0.9688021855933954,0.017831765660096737
id10217,0.10288812072194957,0.8876194540299213,0.009492425248129027
id12996,0.3791244977902478,0.05037275758489431,0.5705027446248578
id18262,0.485772352569824,0.3448113419819131,0.16941630544826314
id08606,0.0010807713801345487,0.9981942184837022,0.000725010136163336
id17233,0.9686253339437233,0.008786849088056433,0.022587816968220365
id00101,0.6087721999751569,0.3509215000372927,0.040306299987550386
id12225,0.9033041259838137,0.05701208596780713,0.039683788048379305
id01364,0.005203678464160958,0.990424901163066,0.004371420372773015
id24973,0.9601002689326347,0.010723745270546804,0.029175985796818824
id25363,0.7467556208686644,0.020579710144927536,0.23266466898640806
id10061,0.5197884050449574,0.025532413269757685,0.4546791816852849
id17673,0.13571916273544396,0.8226233835963246,0.04165745366823112
id13249,0.45092726861561666,0.035254687070595356,0.513818044313788
id10107,0.12835473603575673,0.025417982999335,0.846227280964908
id04403,0.962340687869985,0.001010917189825514,0.03664839494018938
id25728,0.8994324723617213,0.008204832940836902,0.0923626946974419
id16184,0.11541079998323461,0.012107561723514503,0.8724816382932506
id03438,0.10220586703851939,0.006294067264074705,0.8915000656974058
id22923,0.028446358657854973,0.9667131341856223,0.0048405071565224425
id08610,0.9712795519896869,0.007957478473654203,0.020762969536658984
id25355,0.010741838887176202,0.0032013572459148503,0.9860568038669095
id16916,0.29648704924826313,0.6538901111509803,0.04962283960075658
id12793,0.00917348122201352,0.979552171765025,0.011274347012961563
id11859,0.8656155052266259,0.05080567698585084,0.08357881778752334
id02434,0.9931833714922647,0.006738251612626672,7.837689510873294e-05
id27703,0.007135321184802993,0.0029877288032326946,0.9898769500119647
id25212,0.015584830425031922,0.9759135051957119,0.008501664379255858
id11308,0.24766989497442612,0.12563051516233786,0.6266995898632359
id26094,0.9895843594132218,0.004779785962989863,0.005635854623788741
id22080,0.9058777041767138,0.08288290015741942,0.011239395665866875
id03545,0.9928638158656484,0.003144996662349021,0.003991187472002559
id23725,0.004257110043864482,0.0019885512423332584,0.9937543387138027
id12009,0.44250140568112245,0.26298139464849696,0.2945171996703805
id24241,0.2250375663399431,0.39983725148521154,0.37512518217484536
id03596,0.000670761894269216,0.9989520280747354,0.00037721003099542606
id10749,0.17691842546641456,0.7448062201000941,0.0782753544334911
id22794,0.006558123180195307,0.0033855653451596948,0.9900563114746451
id15482,0.4699196528386969,0.47771180565770066,0.05236854150360232
id04833,0.9525279103227604,0.031242179645139458,0.01622991003209972
id00397,0.013748313806494078,6.655340355646166e-05,0.9861851327899496
id14691,0.021553393439486368,0.0023221538833177705,0.9761244526771962
id05193,0.4711702263191679,0.09063869267512326,0.4381910810057088
id19541,0.9060563049751809,0.03196142585218838,0.061982269172630756
id22166,0.008383719986035343,0.001702213756097086,0.9899140662578679
id20744,0.08830620372979697,0.010173382306326322,0.9015204139638767
id10392,0.01514706181065382,0.006678899082568807,0.9781740391067774
id00770,0.9754162711306458,0.019735535477054308,0.004848193392299845
id06018,0.6795232686021694,0.23554473477345272,0.0849319966243779
id15678,0.5087795995374106,0.08106915827629782,0.4101512421862915
id08305,0.810655290929899,0.15300761767112936,0.03633709139897146
id08903,0.16645827627366927,0.0420173389798655,0.7915243847464649
id14752,0.7713617441226621,0.2022012558550112,0.026437000022326834
id12468,0.019867142657744936,0.9587057699897773,0.02142708735247795
id05085,0.9451749118589035,0.03616599842581971,0.018659089715276238
id21993,0.4604282315377334,0.06562872300113656,0.47394304546113014
id15503,0.7963094131881532,0.04708913456256601,0.15660145224928057
id03021,3.309756302755608e-05,0.9999172019228291,4.970051414347364e-05
id16123,0.9656790302383664,0.02,0.014320969761633395
id19383,0.8693318222415705,0.09724305873797205,0.033425119020457285
id04186,0.9837040619530063,0.010098550535486795,0.006197387511506772
id17954,0.0007231331631316086,0.0005373445768605606,0.9987395222600078
id12030,0.1068741841265708,0.026748413429090605,0.8663774024443384
id13020,0.9829411807621746,0.008485698111356814,0.008573121126468913
id25327,0.06773405076592634,0.8807245936504652,0.051541355583608436
id16344,0.6136048369220319,0.24419338466068563,0.14220177841728215
id12303,0.06046103616876467,0.9285098739836949,0.011029089847540295
id15017,0.9928965859606668,0.006729279946544861,0.0003741340927886366
id22308,0.7883046833237076,0.05573722558136442,0.1559580910949279
id06536,0.024882542712579725,0.0009296062288923157,0.974187851058528
id19797,0.1673158238715542,0.7896981722048841,0.04298600392356155
id06332,0.4266109023602121,0.33002556387835064,0.24336353376143705
id22941,0.034435993104010756,0.02293971590544178,0.9426242909905473
id13547,0.023488841351662473,0.010865829805594144,0.9656453288427436
id06928,0.008158968907621482,0.00335830668143391,0.9884827244109448
id12521,0.7821715588653101,0.16753418570982057,0.050294255424869046
id25716,0.9608555073218317,0.009599597403896019,0.029544895274272332
id27116,0.06624751585286291,0.018730655513000165,0.9150218286341368
id19941,0.006422950747643373,0.9899595071670749,0.003617542085281482
id05711,0.018766295084595142,0.00036356197748747647,0.9808701429379175
id02097,0.009794475050677286,0.0040530364304987975,0.9861524885188241
id03563,0.0019304002790975514,0.9922682750802845,0.005801324640617835
id02295,0.38043135525150507,0.5842352957802127,0.03533334896828231
id08179,0.9998561335821241,0.00012448657291475615,1.937984496124031e-05
id05332,0.06331931268036588,0.9000589697483992,0.036621717571234925
id15697,0.7874364587933794,0.018357453994768756,0.19420608721185187
id17026,0.09363612648388168,0.011246223058059794,0.8951176504580584
id04243,0.9239938303264987,0.03736649703581994,0.03863967263768097
id13175,0.985558672346088,0.006791153239581423,0.007650174414330716
id05387,0.9933285984725878,0.0028566580823944305,0.0038147434450177395
id19989,0.9288702911424855,0.04342193746880231,0.027707771388711767
id25173,0.10009108215220165,0.031551965771638185,0.8683569520761595
id08925,0.003100366690968619,0.9951947763663236,0.0017048569427078593
id03034,0.012421392367731699,0.9672868890362545,0.020291718596013683
id13272,0.0008343801112591487,0.9987314959633778,0.0004341239253630813
id07956,0.9615726330959565,0.015200316730975173,0.02322705017306808
id02648,0.20686213600696998,0.03448787724006778,0.7586499867529622
id01778,0.021632777777060585,0.01886467245164427,0.9595025497712953
id12846,0.002275276498193694,0.013110564361178922,0.9846141591406278
id19001,0.06380785695459565,0.029534429030530072,0.9066577140148738
id05763,0.5685264239428971,0.06880102893192003,0.36267254712518315
id15590,0.012564520634403437,0.01455169168264752,0.9728837876829489
id04912,0.6312554295216873,0.21248555110084139,0.15625901937747091
id21201,0.773164807265127,0.1913633649567673,0.03547182777810531
id13215,0.988175240846304,0.006720472650859481,0.005104286502836571
id15612,0.028832274937586094,0.9575467578371466,0.013620967225266596
id18501,0.13445712490944947,0.056774618838480985,0.8087682562520695
id07223,0.9070892074959603,0.05694497365953934,0.03596581884450034
id06707,0.5014095093494148,0.2426229362196787,0.2559675544309065
id05238,0.0004082419800760676,0.9905145384990913,0.0090772195208326
id00935,0.016924738149822642,0.02627322178268925,0.9568020400674884
id00110,0.8665945953508292,0.04684117029952122,0.08656423434964948
id17476,0.8242106372732652,0.1310620604211832,0.04472730230555164
id15170,0.9988111314589253,0.0007070552448448591,0.0004818132962299269
id13397,0.09593863880261373,0.07638585692661883,0.8276755042707671
id24283,0.6258227063243669,0.20077022866301672,0.17340706501261585
id15234,0.892949284350928,0.06585461977091184,0.04119609587815994
id16884,0.8228615020863093,0.11312475405381255,0.06401374385987786
id07831,0.6243196952761544,0.1996801921857147,0.17600011253813072
id16038,0.9022968065344995,0.0764755941661941,0.021227599299306482
id03629,0.8775418991921462,0.06463805720176911,0.05782004360608467
id21019,0.9356125762216975,0.041612348518463585,0.02277507525983891
id21835,0.5009173118333592,0.04366214116627267,0.455420547000368
id04480,0.03236279619879891,0.9513869143120651,0.016250289489135577
id20838,0.4891288329358565,0.42775541404228484,0.08311575302185861
id24195,0.45191373202345536,0.25180947984978075,0.2962767881267638
id05448,0.9705018289279684,0.00886259602318732,0.02063557504884447
id15957,0.16821905248979607,0.7996488752589291,0.03213207225127518
id19956,0.009817955566151787,0.0059935904125255415,0.984188454021323
id15104,0.018438621239908984,0.009446323776923534,0.9721150549831677
id17559,0.8240509946681024,0.12469319892752871,0.05125580640436887
id16839,0.1101248952924314,0.1585851251701876,0.7312899795373806
id14493,0.8122225343284953,0.04992148447170585,0.13785598119979905
id08833,0.9666113962314565,0.007736122834650596,0.02565248093389283
id15723,0.23597526632979665,0.013253717276299627,0.7507710163939035
id02716,0.9884843738925249,0.008471771955548065,0.003043854151927026
id06689,0.007054392049086357,0.9857389563751322,0.0072066515757811325
id18837,0.2837136373378301,0.1743783907326069,0.5419079719295629
id04466,0.9485037871466744,0.023678433892655434,0.027817778960669882
id00686,0.6889388363533677,0.019459413782037836,0.2916017498645945
id09010,0.00401554422979377,0.9932972792758884,0.0026871764943179667
id23353,0.9694899151761949,0.019253905373521462,0.011256179450283873
id00066,0.9011023456337119,0.06805138580332856,0.03084626856295923
id15724,0.03381891607024185,0.9534358101129241,0.012745273816833665
id23486,0.0720825728169544,0.008276236997400054,0.9196411901856457
id22258,0.011602817514980284,0.005333617862269292,0.9830635646227508
id02292,0.8813923181958498,0.0795120394916114,0.03909564231253855
id16356,0.32647426572532934,0.07215451971446339,0.6013712145602074
id00235,0.9564339351434474,0.004510829634820844,0.039055235221731585
id25522,0.03419215201085111,0.005021910392533901,0.960785937596615
id04204,0.03166370326181351,0.9588504306223077,0.009485866115878195
id22016,0.878297792316202,0.02396615696467737,0.09773605071912093
id06480,0.06216642795969816,0.8690978514651554,0.06873572057514649
id08718,0.04939704214432737,0.01578829387016627,0.9348146639855063
id05251,0.0013401175074450541,0.9963546421649387,0.002305240327616218
id03359,0.9481964391084582,0.013367248207863171,0.03843631268367877
id16117,0.023705296413119515,0.010509936923813619,0.965784766663067
id17000,0.0006391653605347366,0.9981869880744771,0.0011738465649883622
id01730,0.0005518070080823791,0.9830573455492464,0.016390847442671275
id00630,0.794054470017637,0.16837063610513578,0.03757489387722723
id18175,0.11854393733279413,0.0072789748944317445,0.8741770877727739
id00907,0.9691989606466123,0.01794379903173721,0.012857240321650653
id18251,0.018446143881670072,0.9715822907113588,0.00997156540697103
id25861,0.6592720824762912,0.2449978555336768,0.09573006199003171
id00398,0.8795801811416825,0.09322064293912552,0.02719917591919216
id27573,0.9976346488122567,0.00029165966071225747,0.0020736915270309695
id10022,0.06226467708863015,0.8250053365062633,0.11272998640510636
id15901,0.3149347092835087,0.01248588946009966,0.6725794012563914
id00451,0.09070565535291958,0.07631199732859402,0.8329823473184862
id23129,0.005183322665024888,0.9940085344617298,0.0008081428732454162
id26498,0.028535352414860857,0.95720138755121,0.01426326003392931
id14741,0.4107357784010033,0.3829890344465378,0.20627518715245874
id18453,0.09208409252008393,0.06025702683000806,0.8476588806499077
id08309,0.9161470689972071,0.060202933549926625,0.023649997452866386
id00320,0.9922037528997372,0.006377718135942753,0.0014185289643200893
id07688,0.09151728217201176,0.018770221669560324,0.8897124961584277
id01556,0.005050432349662795,0.002132193300392174,0.9928173743499454
id00178,0.3320485314710728,0.08805397412618007,0.579897494402747
id18902,0.032905922417769275,0.015663625924475653,0.9514304516577551
id27002,0.9417225798759252,0.03667205365590164,0.021605366468173102
id21418,0.9875876216304439,0.010720007513081374,0.0016923708564746457
id23018,0.06420204939230625,0.030338923276997457,0.9054590273306963
id07032,0.08851714036472616,0.040451368862261604,0.8710314907730119
id16195,0.45651223997519186,0.13906015285760231,0.40442760716720566
id11202,0.02549536657429766,0.9715699289172474,0.0029347045084551306
id09578,0.833693336296471,0.02557110132797621,0.14073556237555263
id26984,0.8770551375480136,0.023350359616332608,0.09959450283565378
id19856,0.002968974911966614,0.9963648721949412,0.0006661528930923917
id12086,0.4627556075835231,0.05109869072293072,0.48614570169354665
id12052,0.09885535402261128,0.012891479255138104,0.8882531667222506
id17728,0.0019887423273786255,0.00046277015769048235,0.9975484875149312
id24608,0.20250295723553008,0.03620785112082276,0.7612891916436471
id21097,0.06072047042811952,0.02884556355147648,0.9104339660204037
id20179,0.0008609338811457845,0.00021824852297208162,0.9989208175958822
id15144,0.5732038391566789,0.25362373459329146,0.1731724262500295
id00206,0.8977757129040437,0.01717261611794144,0.08505167097801455
id22285,0.01993915750952484,0.004827728168359108,0.975233114322116
id06417,0.058772006078406824,0.7244091052144993,0.21681888870709373
id00215,0.03292990063740566,0.9550457735404734,0.012024325822120936
id04201,0.32518669724473726,0.02809016332837373,0.6467231394268891
id21771,0.9734839265048397,0.016477697807154582,0.010038375688005842
id12451,0.07422148417470269,0.27242996302116196,0.6533485528041354
id14250,0.07770551341441179,0.902527732226575,0.019766754359012876
id03433,0.14481772845681207,0.7190619452044231,0.13612032633876497
id03303,0.039763701431771964,0.0046416307614197405,0.9555946678068084
id25901,0.17277590514273675,0.6793795910391631,0.14784450381809996
id06945,0.10286915021907247,0.06492644378341275,0.8322044059975144
id05664,0.5068139461823687,0.4448493908345951,0.048336662983035954
id05741,0.9759757751937985,4.844961240310078e-06,0.02401937984496124
id10652,0.9554299990373917,0.015203707828009096,0.029366293134599014
id16300,0.985230314432186,0.00167447645960591,0.013095209108208253
id12319,0.8330056968345071,0.07132349765243594,0.0956708055130567
id07500,0.014913044404081715,0.982659270369815,0.002427685226103086
id12478,0.7820600367919895,0.10839711506291415,0.10954284814509649
id03076,0.07937319408220167,0.014452935252710422,0.9061738706650874
id00969,0.49219400229336857,0.41164054375286563,0.09616545395376584
id23636,0.05593190019505477,0.9176799906113068,0.026388109193638494
id09791,0.0709231461356104,0.04586586720476028,0.8832109866596292
id05680,0.01586838226894097,0.48004218992948183,0.5040894278015771
id03672,0.046121423689232596,0.44291908742563985,0.5109594888851277
id04286,0.009824732281024566,0.9817247043385486,0.008450563380426433
id23883,0.034877004262436194,0.4367608046412823,0.5283621910962815
id11914,0.08191654454826164,0.020722211939296672,0.8973612435124414
id20974,0.003868163249279044,0.9946995318654807,0.0014323048852401044
id26125,0.04568569341174808,0.010196743152576702,0.9441175634356749
id15543,0.175343213951157,0.02540219845923213,0.7992545875896107
id19471,0.9831566471443356,0.0017744002570509484,0.015068952598613402
id11503,0.7674474974702964,0.1529333729671243,0.07961912956257904
id09321,0.05945023191303271,0.9011926680899639,0.03935709999700314
id25560,0.002966536504474215,0.005656929051713961,0.9913765344438119
id06726,0.7268714130705068,0.09946791184750364,0.1736606750819895
id05709,0.9604265577807511,0.024295886721056627,0.015277555498192185
id09788,0.06611890096658131,0.5876005525920039,0.3462805464414146
id05289,0.9842095627879114,0.0010062703283870832,0.014784166883701622
id11815,0.005308915478642324,0.9886470296298935,0.006044054891464332
id22422,0.7534400362223027,0.18293899810628914,0.0636209656714082
id25954,0.9500304813741525,0.010596239074616808,0.03937327955123055
id13601,0.8490740035801666,0.09304955547620701,0.05787644094362616
id05677,0.8752811533330243,0.007116348417251717,0.11760249824972431
id10498,0.01661623835941468,0.9772423363567818,0.006141425283803748
id02665,0.33075273770126584,0.6339037051348712,0.03534355716386302
id10114,0.042933774623211685,0.429653931012958,0.5274122943638303
id26314,0.7291096358032376,0.24626525596435395,0.02462510823240846
id21240,0.4190611807766007,0.11336397555100353,0.4675748436723958
id15569,0.9938455350879335,0.0023123357905469938,0.0038421291215191746
id25928,0.08196561523605883,0.009991506849484251,0.9080428779144563
id22706,0.010656196356219335,0.9788645569733266,0.010479246670454108
id20877,0.0032260816638368926,0.9894530728858909,0.007320845450272073
id04318,0.7531682368175219,0.04016038851205008,0.2066713746704278
id18299,0.09896949733394982,0.8640872116042442,0.03694329106180564
id08126,0.03174285540000927,0.005423165550314522,0.9628339790496762
id14293,0.5698732486200688,0.035166125627877846,0.3949606257520534
id12759,0.9927233561159157,0.003450788860462912,0.0038258550236216766
id11983,0.3638978191042994,0.06314020787222234,0.5729619730234784
id05580,0.01395419275599897,0.9771164701919948,0.00892933705200616
id25846,0.4014972557194767,0.3112516172658361,0.2872511270146874
id01939,0.8541633213894355,0.04472722871529589,0.10110944989526854
id26327,0.272990998778439,0.4450376924848845,0.28197130873667653
id11068,0.004178586759546851,0.005510413016248341,0.9903110002242053
id08404,0.9905596774420159,0.0015105402656790951,0.007929782292304906
id27189,0.13061100115377908,0.8282331087148843,0.041155890131336775
id15119,0.03622759599757679,0.9390739676991602,0.024698436303262995
id26525,0.9871159959681269,0.005189848966377089,0.007694155065496093
id03618,0.9545528719620471,0.029382641154788024,0.01606448688316498
id27220,0.9969369015685997,0.0013844509740076317,0.001678647457392607
id18777,0.025996226918444047,0.022898201919647625,0.9511055711619082
id20213,0.970772061577397,0.01623099915610931,0.01299693926649419
id20403,0.9841061867388212,0.0044368508806384216,0.011456962380540354
id03777,0.031862537475443015,0.012393537061052609,0.9557439254635047
id10595,0.028389319251876117,0.9244832797617772,0.047127400986346234
id13816,0.3497608049143001,0.04858903723225303,0.601650157853447
id05667,0.014821634432550393,0.00453703650291011,0.98064132906454
id24629,0.5532584760034118,0.03371055607483323,0.413030967921755
id20398,0.44483634511464526,0.07425366156173224,0.4809099933236224
id14108,0.007127924454087477,0.0054006266192371125,0.9874714489266755
id06196,0.0012144199292655237,0.998156545967085,0.000629034103649659
id02800,0.5828932859856968,0.3538682318996592,0.06323848211464393
id18732,0.00362364057840482,0.9581656797807571,0.03821067964083824
id11915,0.17897027761710194,0.667696967950303,0.15333275443259478
id09739,0.8381295271253143,0.08076589326338043,0.08110457961130518
id24672,0.9965056437818354,0.0009411771717129817,0.0025531790464515323
id00414,0.0010741360494092758,0.000688545536129005,0.9982373184144618
id16307,0.9750941466863308,0.0037975807233600715,0.021108272590308876
id14043,0.10481507692295232,0.012377987188962212,0.8828069358880855
id00517,0.017154835789034647,0.0005197364059754251,0.9823254278049899
id09744,0.9989749405174749,0.0005112643554781055,0.0005137951270467776
id19257,0.8303028373949087,0.023920886333135046,0.14577627627195658
id15437,0.8019250407706745,0.14879006647631346,0.04928489275301158
id16352,0.03255093458854439,0.0077933950682555495,0.9596556703432005
id18849,0.8199723767058399,0.075196776916964,0.10483084637719595
id19434,0.0006749525856486266,0.9963190952837838,0.0030059521305676345
id17928,0.02414440102360226,0.0059607725186852515,0.9698948264577126
id16896,0.08413670752349751,0.014228380169100208,0.9016349123074016
id02135,0.28018238543461316,0.3930959192355931,0.32672169532979367
id15075,0.9909172199904557,0.0012487809698021955,0.007833999039741954
id27486,0.0011202564375288656,0.9982020690328863,0.0006776745295847191
id19422,0.938385951279265,0.04196037646728809,0.01965367225344646
id09603,0.03744839483434319,0.9244260725604714,0.03812553260518526
id02133,0.029741849458804814,0.952544251342901,0.01771389919829367
id03441,0.2938849047043908,0.023156897661107755,0.6829581976345014
id02398,0.0006407428266499158,0.9991229566730732,0.00023630050027693885
id05152,0.31055395962494825,0.05697730705449287,0.6324687333205589
id17838,0.09392582243156317,0.032126863766684034,0.8739473138017526
id25060,0.9867137706291642,0.011882354436423817,0.0014038749344116486
id09998,0.09785409230532492,0.018592543659297738,0.8835533640353772
id01828,0.015456705820511655,0.9793399740712648,0.005203320108223328
id25377,0.3367010132597873,0.03520972647236301,0.6280892602678498
id22175,0.020173716869402312,0.9654648158917202,0.014361467238877787
id02974,0.058963815424139365,0.03775936726669392,0.9032768173091663
id26955,0.991536683068079,0.0038787119977536024,0.004584604934167207
id21091,0.9575637213032481,0.025148329898387868,0.01728794879836379
id12802,0.49178066617699673,0.46112242408699217,0.04709690973601124
id07432,0.00020933905900734392,0.9979102813645894,0.0018803795764033167
id18749,0.01889773230273732,0.9631010165056179,0.018001251191644883
id15030,0.008772834559995269,0.0007977889135329179,0.9904293765264721
id17155,0.013844384815930685,0.9788570746141685,0.007298540569900902
id08128,0.0006004230190753191,0.9956691859250354,0.003730391055889292
id25706,0.010894720498382004,0.9780680795583027,0.011037199943315064
id15645,0.9498049873526747,0.040668614761783226,0.009526397885541962
id04943,0.9512362483483997,0.02639880393831318,0.022364947713286783
id27566,0.0029883965861790887,0.0002779549504204115,0.9967336484634004
id11765,0.3256495945565958,0.11869919286469402,0.5556512125787103
id13783,0.6782260107570884,0.2211642451413908,0.10060974410152049
id00492,0.004384121124701179,0.007499293202097634,0.9881165856732012
id27636,0.04032693514383617,0.00492357660234525,0.9547494882538184
id04273,0.8118755564457552,0.17334923675698435,0.014775206797260469
id02537,0.3666768916623751,0.04135341212797436,0.5919696962096511
id24349,0.8038996902162784,0.11877175559911514,0.07732855418460619
id00023,0.0007939637409742557,0.997247490733158,0.0019585455258677702
id23025,0.15201065724293752,0.792765909109928,0.05522343364713462
id08722,0.9486176206213102,0.014786301961280416,0.03659607741740946
id02420,0.9861181244577129,0.00013855466910606332,0.013743320873181314
id10811,0.9950882629522972,0.0023156392824741547,0.0025960977652287344
id04019,0.0032568427373485405,0.0004754863491256142,0.996267670913526
id18334,0.9401782317658895,0.0481572555622524,0.011664512671857879
id16781,0.7324688162044792,0.19009969054483533,0.07743149325068553
id08773,0.7136295466529912,0.25789065953346074,0.028479793813547937
id19214,0.9683590492228117,0.014545760052825608,0.01709519072436257
id09589,0.018075684437483353,0.9799434377862163,0.0019808777763003146
id24246,0.9203937293720434,0.001973805005204312,0.07763246562275218
id23577,0.9583838791401986,0.025623081366865925,0.015993039492935263
id09305,0.7028466355106479,0.05079407685477763,0.2463592876345745
id16460,0.09585636593459351,0.007815283215580449,0.8963283508498258
id21115,0.7192735549689641,0.05895453671581034,0.2217719083152257
id25996,0.39852460222185876,0.19291024762597891,0.40856515015216244
id02551,0.021684081758802497,0.0011108213442681382,0.9772050968969292
id19352,0.012979076336754275,0.001001495755710945,0.9860194279075348
id03806,0.03194737294097551,0.020060261796731718,0.9479923652622928
id26544,0.9686666800117882,0.012899045729411392,0.01843427425879994
id18761,0.9809042618444346,0.014252729789920652,0.00484300836564455
id24148,0.04139290830063753,0.9445382591701866,0.014068832529175906
id16095,0.040043622781880714,0.9332197281105471,0.02673664910757222
id18442,0.9148981151858984,0.03381163042894924,0.051290254385152195
id22596,0.008660335750306954,0.001017710631591931,0.9903219536181015
id23002,0.10162762664474834,0.014939844937411456,0.88343252841784
id04797,0.9596170344484906,0.02733226662257189,0.013050698928937444
id06610,0.040698805309147594,0.009613412627123234,0.949687782063729
id16173,0.5516648249128485,0.2493337979498101,0.19900137713734145
id18292,0.03320340985873973,0.01531350416615638,0.9514830859751038
id27328,0.9792769260501003,0.005938425542695284,0.01478464840720463
id01695,0.004875667014042091,0.9894524928905052,0.0056718400954528245
id05761,0.46553171937355,0.044320480944856265,0.49014779968159405
id16354,0.9789958040286384,0.009950074661707614,0.011054121309653856
id12207,0.044718964574366776,0.5976211172320541,0.35765991819357895
id05665,0.02374110449790312,0.0051491372592007405,0.9711097582428964
id01911,0.9544745875889763,0.02426070896338221,0.02126470344764132
id19153,0.1369020554080501,0.008920139342599656,0.8541778052493498
id10295,0.32297362827731246,0.5308637986062695,0.14616257311641767
id23038,0.8284101942510717,0.10138027398511812,0.07020953176381027
id23783,0.10636379310188036,0.8526433325971899,0.04099287430092957
id27879,0.991988249312936,0.004476678906052905,0.0035350717810108995
id19190,0.015640965540429208,0.9807615770613959,0.003597457398174883
id05065,0.9422321887764212,0.047155707222053714,0.010612104001525218
id21296,0.024061062472928395,0.9579350430842195,0.018003894442852
id13262,0.3364267076657224,0.1459169664480965,0.5176563258861807
id10333,0.9824830444824258,0.006543331249234691,0.010973624268339201
id16677,0.1136317731588689,0.8114982651517109,0.07486996168942003
id01392,0.38644045834767593,0.03934178692826483,0.5742177547240591
id27874,0.8404076834169453,0.08718658955333769,0.07240572702971694
id02294,0.03673775565300989,0.9415580885686817,0.021704155778308323
id18298,0.027206754102444143,0.07458065655084468,0.8982125893467109
id06997,0.9969230282659691,0.001136743423438259,0.0019402283105924081
id05243,0.2402471709463823,0.33469760159147893,0.42505522746213886
id00860,0.16569928279301982,0.720033888345413,0.1142668288615669
id26681,0.9775238001121198,0.0007600043599738523,0.02171619552790633
id06020,0.024932568100504926,0.006954966329966329,0.9681124655695288
id27683,0.8526159829147486,0.08569253790945192,0.06169147917579962
id17655,0.007458326793743919,0.9883124430203708,0.004229230185885348
